"event_type","user_id","episode_id","timestamp","duration"
"pause","usr_158d6ef0cc","epi_88ae1b09e9","2025-12-05T00:07:22",""
"download","usr_f9cbc59be0","epi_aaf4c75689","2025-02-24T11:15:59",""
"pause","usr_9b8d1bf627","epi_c09da3eb2a","2026-01-24T13:24:08",""
"pause","usr_dd4f0e2f15","epi_a9b58221ab","2026-01-28T19:10:50",""
"complete","usr_bf4a54ac16","epi_6deb2bba10","2026-01-08T05:33:37","976"
"complete","usr_8416c4dc9f","epi_01d0ba7c6a","2026-02-02T02:56:07","1637"
"seek","usr_0873b1f518","epi_57ebf9acaf","2025-12-22T12:46:08",""
"play","usr_502caf62ea","epi_1f60d46359","2025-07-24T16:56:00","1514"
"seek","usr_4e5a277885","epi_22d5608727","2025-03-07T20:56:04",""
"pause","usr_2dc162352a","epi_bd5fd8548f","2025-11-23T11:23:15",""
"play","usr_b616c164d9","epi_6deb2bba10","2026-01-31T10:20:01","621"
"pause","usr_dd4f0e2f15","epi_7ad581ca2e","2026-01-01T17:38:46",""
"seek","usr_dea5ea7605","epi_b288b8f71a","2025-05-30T23:20:40",""
"pause","usr_58e7252c00","epi_a4e779137e","2025-08-31T02:58:46",""
"pause","usr_eba23daeb3","epi_b82c2d7cdc","2025-09-16T03:50:28",""
"pause","usr_63cd0303a9","epi_f0fbcc106d","2025-09-12T17:11:12",""
"complete","usr_4e5f820ecc","epi_44dcb77b20","2025-11-28T19:07:35","24653"
"seek","usr_27ca50a71b","epi_64fd889dfa","2025-10-19T12:58:28",""
"play","usr_4d256e4acf","epi_d7d8bf599a","2025-09-22T18:27:32","7926"
"play","usr_4d256e4acf","epi_05fa3c96f9","2025-07-08T18:38:41","6423"
"pause","usr_1d7dc1b69d","epi_a9ada448c6","2026-02-18T18:26:21",""
"complete","usr_e276ab4be1","epi_265610a62a","2025-12-31T22:11:22","1986"
"seek","usr_476c52671a","epi_ac4e57d503","2025-10-14T22:35:24",""
"pause","usr_2435327822","epi_a9b58221ab","2025-10-22T11:02:03",""
"complete","usr_adc5f1a97d","epi_9432b55df3","2025-06-26T05:47:24","13292"
"seek","usr_eecf8669d2","epi_8985cbbaef","2025-04-11T01:00:37",""
"seek","usr_7d60accf14","epi_05fa3c96f9","2026-02-16T02:57:33",""
"seek","usr_78f5833ad2","epi_a2b098d528","2026-02-11T09:35:50",""
"seek","usr_36890db52d","epi_0df2749873","2025-08-25T09:30:09",""
"seek","usr_b9e69fb583","epi_a9b58221ab","2025-11-24T13:55:39",""
"play","usr_dcb6d14f0c","epi_b5d6a08b9e","2025-08-13T21:36:51","304"
"seek","usr_31fa3cf85b","epi_0de4e80d2e","2025-06-09T04:06:35",""
"seek","usr_673100b81a","epi_b9602b03d3","2025-04-23T14:16:22",""
"complete","usr_7af192e883","epi_1960247f80","2025-11-14T09:22:29","6371"
"download","usr_002641109e","epi_a028fb2d97","2025-04-21T17:05:31",""
"play","usr_2435327822","epi_2afaa61f9b","2025-10-28T16:48:45","18479"
"complete","usr_42a8104a35","epi_663188493b","2026-01-09T18:29:10","1725"
"complete","usr_f1f98f10f4","epi_cc1c0fce21","2025-07-21T18:52:34","11260"
"pause","usr_cf3005d2c8","epi_924bf38499","2025-12-10T06:49:01",""
"complete","usr_1bf57abea7","epi_1960247f80","2025-06-26T05:53:57","1213"
"play","usr_0e31236aa8","epi_42814bb905","2026-02-27T23:27:53","7399"
"pause","usr_5775be6e38","epi_9432b55df3","2025-03-31T02:14:25",""
"complete","usr_eecf8669d2","epi_8a58bc7828","2025-04-28T05:17:16","1474"
"complete","usr_4e5a277885","epi_1d077a5c8b","2025-04-04T19:45:45","942"
"seek","usr_9ce2a474b0","epi_76e2beba79","2026-02-24T19:23:28",""
"pause","usr_0177f2beed","epi_dd80165b34","2026-02-01T15:40:59",""
"complete","usr_2435327822","epi_93c1db10e7","2025-08-09T07:08:55","36802"
"seek","usr_6bb9b71226","epi_96f0bd0546","2025-07-15T19:16:16",""
"","usr_4eadb852a9","epi_850a17ab36","2025-08-03T09:09:59",""
"complete","usr_5ea40a3a6b","epi_61eee9e710","2025-07-07T06:11:05","15221"
"complete","usr_8a0ab4a451","epi_93c1db10e7","2026-02-17T01:11:01","2320"
"complete","usr_906ab84551","epi_1d077a5c8b","2025-06-11T03:59:49","6551"
"complete","usr_3e16c37a3a","epi_fe1c9050b2","2025-01-19T06:29:16","2085"
"seek","usr_502caf62ea","epi_5d97fb5e2b","2025-08-20T15:31:44",""
"play","usr_92748b5cc8","epi_20c2e619aa","2025-03-05T16:43:42","3236"
"pause","usr_a87329a05c","epi_265610a62a","2025-08-14T05:54:27",""
"play","usr_af22967d11","epi_05fa3c96f9","2025-05-01T05:48:37","256"
"play","usr_da945d234f","epi_26d485a132","2025-09-22T09:09:53","872"
"download","usr_9aab146109","epi_064d581ad2","2025-12-18T10:11:18",""
"pause","usr_8a4eb58c18","epi_fffb0f3250","2025-06-21T12:28:13",""
"pause","usr_4c15c22ac3","epi_57ebf9acaf","2026-01-08T06:07:46",""
"pause","usr_fe06cc8e10","epi_ec88cc366f","2025-11-01T02:34:29",""
"seek","usr_6beefbd74a","epi_5e97f26242","2025-06-30T21:37:51",""
"pause","usr_0682025953","epi_78bb8b6d5c","2025-12-26T05:01:50",""
"complete","usr_d15423f982","epi_5f1156db04","2025-09-25T19:19:18","22886"
"play","usr_9953c9ff92","epi_1960247f80","2025-12-29T23:52:42","1264"
"pause","usr_d96c14b37f","epi_6a2c89fc18","2025-12-03T21:24:16",""
"pause","usr_1d0c983bc2","epi_9432b55df3","2025-02-01T02:28:36",""
"pause","usr_eba23daeb3","epi_20c2e619aa","2025-08-10T12:59:03",""
"play","usr_906ab84551","epi_64fd889dfa","2025-08-24T21:28:40","4912"
"pause","usr_1089f9905f","epi_b288b8f71a","2026-02-13T01:30:52",""
"complete","usr_9125ba59aa","epi_64fd889dfa","2025-12-04T09:22:19","3091"
"complete","usr_dd4f0e2f15","epi_850a17ab36","2025-08-31T17:42:09","1146"
"play","usr_3fb995e8d0","epi_caae44d0f9","2025-01-28T17:36:40","3584"
"seek","usr_502caf62ea","epi_d77c23ef5f","2025-04-15T07:28:09",""
"play","","epi_885281184b","2025-06-06T21:25:02","1970"
"complete","usr_af22967d11","epi_05fa3c96f9","2025-05-20T10:49:35","5484"
"complete","usr_973a579e01","epi_9c4260dbfb","2025-09-13T15:48:44","13437"
"pause","usr_4ee77af004","epi_f298be2dab","2025-06-04T08:53:56",""
"complete","usr_dff06d0a10","epi_f0fbcc106d","2025-03-26T00:17:21","18455"
"play","usr_eba23daeb3","epi_0087ad003a","2025-05-11T05:36:45","12916"
"play","usr_3e16c37a3a","epi_783e510aec","2025-11-03T20:01:58","968"
"seek","usr_ce06e6a606","epi_0de4e80d2e","2025-11-28T09:31:26",""
"pause","usr_3366223bdf","epi_f6a942be33","2025-10-31T03:30:05",""
"complete","usr_63cd0303a9","epi_ad0822ed24","2025-10-17T04:50:27","3230"
"pause","usr_f9cbc59be0","epi_924bf38499","2025-10-20T03:22:46",""
"complete","usr_f85c42024d","epi_8985cbbaef","2025-09-15T08:47:52","45080"
"pause","usr_5ef3374993","epi_354b6572e2","2025-07-10T17:21:21",""
"complete","usr_7edf27a75c","epi_f066fc8398","2025-09-28T18:55:01","3487"
"pause","usr_0801283ef9","epi_a9494133ec","2025-11-22T19:25:02",""
"pause","usr_63cd0303a9","epi_5374b0822c","2025-11-06T08:14:53",""
"pause","usr_b631ef603a","epi_a193a2bcef","2025-09-24T04:21:22",""
"complete","usr_b4861053c0","epi_6a59a21550","2026-02-16T09:55:33","10777"
"download","usr_af22967d11","epi_a82c34affe","2026-02-05T06:30:46",""
"complete","usr_3480f0f0cc","epi_44dcb77b20","2025-11-18T15:37:08","1058"
"pause","usr_eba23daeb3","epi_354b6572e2","2025-10-31T22:02:35",""
"complete","usr_af22967d11","epi_b288b8f71a","2025-08-26T19:01:53","15474"
"pause","usr_83ba3a4ee5","epi_5a511fee18","2025-10-09T08:13:01",""
"play","usr_dea5ea7605","epi_93c1db10e7","2025-06-17T16:16:40","21655"
"complete","usr_120bc96b70","epi_8b69d897be","2025-07-09T06:09:04","26415"
"complete","usr_49791f8a53","epi_20c2e619aa","2026-01-25T08:44:56","2236"
"seek","usr_eba23daeb3","epi_aa5ff8789c","2025-12-10T14:56:30",""
"play","usr_b8d08cb198","epi_05fa3c96f9","2026-01-04T21:21:12","5641"
"pause","usr_f1f98f10f4","epi_f28ce49353","2025-04-08T03:16:07",""
"","usr_f7faf46313","epi_87e2958a70","2026-01-30T20:24:28",""
"play","usr_36890db52d","epi_0087ad003a","2025-04-01T04:34:52","9605"
"download","usr_3104c649ab","epi_5a511fee18","2025-09-20T21:59:56",""
"download","usr_f1f98f10f4","epi_f28ce49353","2025-10-05T17:44:12",""
"play","usr_1bf57abea7","epi_c8d4d52cdb","2025-12-17T08:54:23","3866"
"complete","usr_b9d4cb5d74","epi_05fa3c96f9","2025-05-12T04:37:40","3764"
"play","usr_9aab146109","epi_96f0bd0546","2025-10-27T17:13:22","1347"
"seek","usr_45945a0181","epi_20c2e619aa","2025-11-27T07:21:28",""
"download","usr_3fbde254c4","epi_5a58e1e286","2025-07-27T13:45:15",""
"complete","usr_906ab84551","epi_93c1db10e7","2025-07-07T23:21:40","14774"
"complete","usr_3c0d308a20","epi_aaf4c75689","2025-05-20T12:37:33","13581"
"seek","usr_a990dbb74d","epi_93c1db10e7","2025-01-06T11:16:24",""
"play","usr_3081a64466","epi_7b68a0f8ca","2026-01-09T16:02:47","3138"
"pause","usr_0873b1f518","epi_c8d4d52cdb","2025-06-02T16:36:23",""
"pause","usr_b242a066e7","epi_d170c98664","2025-08-18T03:40:20",""
"complete","usr_48695b2f26","epi_1f60d46359","2025-12-15T13:12:54","2319"
"complete","usr_ef41833bb7","epi_01d0ba7c6a","2025-12-22T21:12:04","1916"
"play","usr_eaa039f7da","epi_924bf38499","2025-11-29T23:11:27","3197"
"download","usr_6130e5d000","epi_45f1536a96","2025-06-21T06:05:28",""
"play","usr_a431f1e5f4","epi_75ece8808f","2026-02-01T01:34:17","8985"
"seek","usr_5d52d56729","epi_d7d8bf599a","2026-01-24T03:05:25",""
"play","usr_9abe85773d","epi_df3c63da7d","2025-11-06T17:30:59","6488"
"pause","usr_7dcb7f68e3","epi_4ce9ecde6d","2025-07-12T15:51:45",""
"play","usr_eba23daeb3","epi_df3c63da7d","2025-05-13T12:37:24","732"
"play","usr_c9179def44","epi_850a17ab36","2025-12-06T05:07:27","3452"
"pause","usr_973a579e01","epi_3f79340193","2026-02-11T11:08:14",""
"complete","usr_b4861053c0","epi_caae44d0f9","2025-03-28T13:32:03","3981"
"pause","usr_fbeee74e9f","epi_1d077a5c8b","2025-07-29T17:26:42",""
"complete","usr_eba23daeb3","epi_58c7f61aac","2025-06-29T11:21:22","2000"
"complete","usr_3e16c37a3a","epi_0087ad003a","2025-07-30T23:43:28","673"
"pause","usr_790c3d8c5f","epi_20c2e619aa","2025-04-25T18:04:36",""
"pause","usr_a3655d5570","epi_8a58bc7828","2025-04-01T10:12:37",""
"complete","usr_2435327822","epi_a9ada448c6","2025-12-03T08:56:38","3303"
"play","usr_a2f592dce1","epi_194b4b188d","2026-02-22T10:08:54","13703"
"download","usr_2549b15396","epi_df3c907e26","2025-07-10T11:18:22",""
"play","usr_002641109e","epi_5374b0822c","","976"
"pause","usr_56b3a7986e","epi_93c1db10e7","2025-05-11T01:11:12",""
"pause","usr_b1568722ef","epi_44dcb77b20","2025-11-29T11:57:38",""
"complete","usr_63cd0303a9","epi_a4e779137e","2025-09-12T21:23:29","4892"
"pause","usr_5c2a36ea5d","epi_9c4260dbfb","2026-01-03T14:31:58",""
"seek","usr_45945a0181","epi_64fd889dfa","2025-03-23T14:36:47",""
"seek","usr_b242a066e7","epi_93c1db10e7","2025-04-24T00:57:08",""
"play","usr_3183b9a801","epi_f0fbcc106d","2025-12-05T04:26:58","1592"
"complete","usr_94aac51957","epi_def6af3c68","2026-01-29T17:58:36","1307"
"complete","usr_0937fbfbde","epi_7b68a0f8ca","2026-01-02T02:35:00","1481"
"play","usr_4eadb852a9","epi_7ad581ca2e","2025-08-12T12:57:16","13542"
"seek","usr_9abe85773d","epi_f28ce49353","2026-01-07T07:10:10",""
"complete","usr_42d79ec20a","epi_73f5593b4b","2026-02-08T19:46:03","814"
"play","usr_129ed2ad3f","epi_b82c2d7cdc","2025-12-16T08:55:46","1860"
"seek","usr_29818ae857","","2025-05-14T08:26:23",""
"play","usr_b631ef603a","epi_f066fc8398","2025-06-13T18:28:03","3045"
"pause","usr_18c46c6def","epi_9fc7ced863","2025-09-28T15:51:28",""
"play","usr_4eadb852a9","epi_e97bac8271","2025-12-01T08:59:25","1597"
"pause","usr_94aac51957","epi_0df2749873","2026-02-27T08:18:32",""
"play","usr_09abdb9541","epi_3f79340193","2025-12-19T19:35:34","11153"
"seek","usr_3e16c37a3a","epi_eea76c134c","2025-02-04T10:13:53",""
"download","usr_3e16c37a3a","epi_8985cbbaef","2025-07-21T15:06:54",""
"seek","usr_673100b81a","epi_c299a17f5a","2025-07-12T04:15:39",""
"pause","usr_b1568722ef","epi_44dcb77b20","2025-11-30T12:37:44",""
"download","usr_3649e951f7","epi_f6a942be33","2025-05-02T08:04:19",""
"pause","usr_da945d234f","epi_6deb2bba10","2025-09-17T05:16:59",""
"pause","usr_96f6a61af7","epi_d3ab97826c","2026-02-09T02:06:20",""
"pause","usr_5755e5ce96","epi_ad0822ed24","2025-09-22T03:48:49",""
"seek","usr_59b510497b","epi_caae44d0f9","2025-04-16T16:29:13",""
"download","usr_b242a066e7","epi_f83f3e3dd3","2025-05-08T14:22:32",""
"pause","usr_790c3d8c5f","epi_a9b58221ab","2026-01-01T02:14:46",""
"seek","usr_0937fbfbde","epi_924bf38499","2026-02-05T14:22:10",""
"play","usr_499afca1f5","epi_064d581ad2","2025-09-02T06:11:18","1974"
"pause","usr_d19c3749b3","epi_7b68a0f8ca","2026-01-31T18:59:15",""
"play","usr_42d79ec20a","epi_5a58e1e286","2025-07-12T03:42:20","550"
"pause","usr_64cb98b946","epi_7be1873915","2026-01-21T13:14:44",""
"seek","usr_0937fbfbde","epi_e1a6362bd9","2025-05-04T17:44:57",""
"complete","usr_2981e7133d","epi_663efe65f3","2025-08-18T10:22:36","8292"
"play","usr_3081a64466","epi_0cbc3888f2","2025-06-08T08:33:23","8706"
"pause","usr_417535a82e","epi_5f1156db04","2025-04-11T20:52:17",""
"","usr_2abcb3b842","epi_f25baa556e","",""
"complete","usr_9aab146109","epi_cc1c0fce21","2025-07-17T15:00:37","3621"
"seek","usr_046c4e1190","epi_f25baa556e","2025-01-28T06:13:50",""
"play","usr_5685c7545e","epi_44dcb77b20","2025-10-03T22:57:25","2133"
"seek","usr_eba23daeb3","epi_42570a1d35","2025-03-05T22:30:10",""
"complete","usr_23b720c1a8","epi_f2bd927f27","2025-11-14T06:27:35","1601"
"seek","usr_5ac1c38f2e","epi_8985cbbaef","2026-01-17T10:26:58",""
"pause","usr_808ac4245b","epi_7cb20f67aa","2025-05-09T08:08:22",""
"download","usr_b242a066e7","epi_a6a49e1b26","2025-04-16T17:34:01",""
"seek","usr_92748b5cc8","epi_924bf38499","2025-02-20T08:23:18",""
"play","usr_b242a066e7","epi_a4e779137e","2025-02-22T05:10:33","4150"
"complete","usr_31f75984e7","epi_1d077a5c8b","2025-01-27T08:01:19","9248"
"complete","usr_b616c164d9","epi_6464c374a3","2025-08-18T10:13:52","453"
"complete","usr_d2c41ed523","epi_20c2e619aa","2025-08-02T22:23:16","18314"
"download","usr_a947db40fa","epi_f0f24935b7","2025-05-18T05:18:31",""
"seek","usr_0937fbfbde","epi_5374b0822c","2025-12-11T15:59:17",""
"complete","usr_f1f98f10f4","epi_f28ce49353","2025-10-03T17:46:56","1159"
"pause","usr_59b510497b","epi_0de4e80d2e","2025-09-08T18:57:57",""
"play","usr_3e16c37a3a","epi_da05c90deb","2025-04-23T00:23:11","1494"
"seek","usr_89d44872d0","epi_ac4e57d503","2025-09-26T18:41:08",""
"download","usr_83ba3a4ee5","epi_01d0ba7c6a","2025-11-20T09:52:11",""
"play","usr_5755e5ce96","epi_eae336781a","2025-03-23T17:14:46","4453"
"play","usr_79a3e3134d","epi_ad0822ed24","2025-07-17T19:40:20","1610"
"complete","usr_23b720c1a8","epi_d7d8bf599a","2025-06-14T11:41:59","2476"
"complete","usr_bf4a54ac16","epi_05fa3c96f9","2025-11-22T21:36:01","5483"
"complete","usr_808ac4245b","epi_ab03f748c9","2025-05-21T20:40:05","9495"
"pause","usr_b7a5c4bedf","epi_f16fddc593","2025-10-22T01:54:33",""
"seek","usr_8a0ab4a451","epi_ade90eeb13","2025-10-24T23:17:41",""
"seek","usr_87e6c4f7bd","epi_6066e13c1f","2026-01-29T08:57:27",""
"seek","usr_906ab84551","epi_194b4b188d","2025-10-15T01:34:18",""
"seek","usr_6bb9b71226","epi_87e2958a70","2025-09-17T06:08:46",""
"play","usr_af22967d11","epi_924bf38499","2025-05-06T06:29:10","986"
"seek","usr_3e16c37a3a","epi_05fa3c96f9","2025-05-24T15:38:14",""
"play","usr_1b804f4a50","epi_265610a62a","2026-01-24T17:27:02","1541"
"play","usr_61499df046","epi_eea76c134c","2025-11-22T00:44:31","1122"
"complete","usr_9a99f99eb4","epi_5fff045672","2025-01-31T20:26:14","593"
"seek","usr_499afca1f5","epi_1960247f80","2025-11-05T03:40:56",""
"seek","usr_f6c7dce345","epi_663efe65f3","2025-10-25T18:59:47",""
"download","usr_adc5f1a97d","epi_fce45bab25","2025-02-14T10:51:29",""
"pause","usr_7d60accf14","epi_def6af3c68","2025-03-13T02:26:48",""
"complete","usr_8efc89e9da","epi_f83f3e3dd3","2025-09-19T23:48:31","12817"
"play","usr_6beefbd74a","epi_a9ada448c6","2025-08-19T22:16:56","2800"
"complete","usr_2981e7133d","epi_caae44d0f9","2025-05-11T05:45:09","326"
"complete","usr_4e5a277885","epi_5b078ce15d","2026-01-31T22:09:20","13830"
"play","usr_dea5ea7605","epi_ade90eeb13","2026-02-04T09:51:07","14396"
"complete","usr_dd4f0e2f15","epi_850a17ab36","2025-10-15T10:31:17","24468"
"pause","usr_8efc89e9da","epi_f68383e360","2025-09-10T17:15:21",""
"seek","usr_3e16c37a3a","epi_22d5608727","2025-09-03T15:07:22",""
"complete","usr_b64188478b","epi_ab03f748c9","2025-12-04T03:48:46","15403"
"complete","usr_3e16c37a3a","epi_5fff045672","2026-02-20T22:49:31","1088"
"play","usr_fbeee74e9f","epi_44dcb77b20","2025-07-27T14:41:10","841"
"pause","usr_2549b15396","epi_03adc2723f","2025-03-22T04:58:13",""
"download","usr_60a1c7d137","epi_cc1c0fce21","2025-10-12T12:45:13",""
"pause","usr_1201d3d757","epi_caae44d0f9","2025-01-30T01:19:05",""
"pause","usr_9abe85773d","epi_3d1e181e04","2025-10-24T16:05:49",""
"play","usr_92748b5cc8","epi_a028fb2d97","2025-10-19T06:54:56","5757"
"play","usr_5755e5ce96","epi_885281184b","2025-09-01T12:03:04","1728"
"complete","usr_a8ea98736b","epi_bd5fd8548f","2026-02-01T17:02:30","1463"
"","usr_56b3a7986e","epi_7be1873915","2026-01-04T15:52:38",""
"complete","usr_92748b5cc8","epi_8985cbbaef","2025-03-28T08:32:32","41016"
"seek","usr_1089f9905f","epi_ad6aeba069","2025-06-02T17:02:16",""
"play","usr_7bf28d157a","epi_22d5608727","2025-11-04T04:27:30","20387"
"pause","usr_6130e5d000","epi_e9b68a4b8a","2026-02-22T08:46:19",""
"complete","usr_92748b5cc8","epi_8985cbbaef","2025-07-03T04:20:28","1633"
"complete","usr_5ea40a3a6b","epi_b288b8f71a","2025-10-14T15:31:04","8242"
"seek","","epi_61eee9e710","2026-01-14T22:57:39",""
"play","usr_36890db52d","epi_caae44d0f9","2025-02-19T05:15:01","1876"
"seek","usr_7290e2889c","epi_ade90eeb13","2025-06-27T01:52:29",""
"pause","usr_a4d21f31cc","epi_66a07390d6","2025-08-05T20:16:45",""
"complete","usr_808ac4245b","epi_ab03f748c9","2025-06-04T18:19:59","21079"
"pause","usr_a4d21f31cc","epi_df3c907e26","2025-11-08T13:55:14",""
"play","usr_3c5bd29404","epi_b337c35182","2025-12-15T16:59:10","898"
"seek","usr_3c0d308a20","epi_7b987ba739","2026-01-15T06:36:41",""
"download","usr_3e16c37a3a","epi_93c1db10e7","2025-01-08T12:27:04",""
"complete","usr_8a4eb58c18","epi_60d5cef9d2","2025-07-09T07:42:25","1348"
"seek","usr_129ed2ad3f","epi_4ce9ecde6d","2025-10-11T19:00:20",""
"complete","usr_bf33df8700","epi_b288b8f71a","2026-02-21T17:24:27","12122"
"pause","usr_5755e5ce96","epi_0df2749873","2025-07-08T19:18:11",""
"complete","usr_b242a066e7","epi_eea76c134c","2025-07-14T08:12:57","6442"
"play","usr_808ac4245b","epi_1bcf507eab","2025-05-29T07:31:48","19708"
"pause","usr_9abe85773d","epi_df3c63da7d","2025-07-11T07:28:36",""
"seek","usr_2abcb3b842","epi_7cb20f67aa","2026-02-17T06:51:05",""
"seek","usr_4cc806c493","epi_66a07390d6","2025-07-08T04:01:13",""
"seek","usr_17374715c0","epi_7cb20f67aa","2026-02-24T12:37:36",""
"play","usr_6bb9b71226","epi_0de4e80d2e","2025-09-03T06:26:39","18118"
"complete","usr_b3e18cd2b5","epi_0e6fc5fdc2","2025-07-16T00:07:34","10117"
"play","usr_664cc6f699","epi_1d077a5c8b","2025-06-08T20:02:02","1630"
"seek","usr_bda90aace2","epi_9432b55df3","2025-09-08T05:35:20",""
"pause","","epi_8a58bc7828","2026-01-06T03:20:26",""
"play","usr_9cc5e23781","epi_96f0bd0546","2026-01-06T15:11:18","1331"
"pause","usr_120bc96b70","epi_1bcf507eab","2025-12-17T05:56:47",""
"seek","usr_124466d6c6","epi_58c7f61aac","2025-12-28T16:28:00",""
"pause","usr_1b804f4a50","epi_1fa805e803","2025-10-11T22:27:14",""
"seek","usr_22c59e9e1e","epi_60d5cef9d2","2025-12-27T03:24:19",""
"download","usr_2981e7133d","epi_8985cbbaef","2025-01-01T08:13:46",""
"seek","usr_e5460275f4","epi_44dcb77b20","2025-11-01T16:20:46",""
"seek","usr_83159f5c42","epi_acdd064502","2025-07-28T22:47:53",""
"seek","usr_22c59e9e1e","epi_b288b8f71a","2025-12-16T20:46:08",""
"play","usr_9abe85773d","epi_05fa3c96f9","2025-09-26T16:59:42","1976"
"seek","usr_a990dbb74d","epi_efefa5c907","2025-05-03T20:57:20",""
"complete","usr_8e00824752","epi_4e2999964d","2025-01-18T12:32:27","3705"
"pause","usr_2549b15396","epi_6066e13c1f","2025-12-06T11:16:18",""
"complete","usr_48695b2f26","epi_093cc7c56e","2025-11-03T21:11:36","8678"
"complete","usr_499afca1f5","epi_01d0ba7c6a","2025-08-07T23:55:48","1777"
"download","usr_0e1abcc91a","epi_76e2beba79","2025-12-11T18:26:40",""
"seek","usr_368c704b2e","epi_084e6662f2","malformed-date",""
"play","usr_7d401799e1","epi_6a59a21550","2026-01-22T22:00:47","1481"
"seek","usr_368c704b2e","epi_05fa3c96f9","2025-11-29T18:17:48",""
"pause","usr_3fbde254c4","epi_0df2749873","2025-02-16T06:17:25",""
"play","usr_b4861053c0","epi_2afaa61f9b","2025-05-15T03:54:39","1532"
"pause","usr_3c0d308a20","epi_eea76c134c","2025-09-07T07:59:43",""
"pause","usr_3e16c37a3a","epi_663188493b","2025-08-15T12:23:15",""
"play","usr_16a2d6c960","epi_f2bd927f27","2025-09-04T01:47:46","2498"
"pause","usr_5db7fb20b3","epi_9c4260dbfb","2026-02-27T18:22:10",""
"pause","usr_1d0c983bc2","","2025-08-12T21:50:52",""
"play","usr_ff9f348373","epi_f9a407e18e","2025-10-15T21:56:50","15813"
"complete","usr_8efc89e9da","epi_05fa3c96f9","2025-06-04T06:05:50","1875"
"pause","usr_2549b15396","epi_03adc2723f","2025-10-02T08:07:43",""
"seek","","epi_064d581ad2","2025-04-02T08:49:31",""
"complete","usr_3366223bdf","epi_f6a942be33","2025-04-24T16:41:53","9284"
"seek","usr_e5460275f4","epi_cc1c0fce21","2025-11-10T11:25:14",""
"play","usr_dec6d53c92","epi_f2bd927f27","2025-11-18T13:29:24","2369"
"play","usr_5ef3374993","epi_caae44d0f9","2025-12-23T13:07:24","283"
"seek","usr_0682025953","epi_e9b68a4b8a","2025-06-24T00:08:49",""
"pause","usr_10fc7fc9ab","epi_f25baa556e","2025-01-18T18:18:51",""
"play","usr_61499df046","epi_f3eaa89d33","2025-05-31T21:27:44","33289"
"pause","usr_1201d3d757","epi_f0f24935b7","2025-01-13T15:31:24",""
"download","usr_3c0d308a20","epi_44dcb77b20","2025-05-17T17:49:50",""
"pause","usr_0937fbfbde","epi_7304dc859f","2025-06-22T14:09:21",""
"pause","usr_368c704b2e","epi_5b078ce15d","2025-03-04T08:13:42",""
"play","usr_27853bd7f3","epi_d170c98664","2025-01-14T23:51:07","1517"
"complete","usr_1ebb27e579","epi_eba7ff25a8","2026-01-17T18:55:56","2958"
"play","usr_3e16c37a3a","epi_4ce9ecde6d","2025-11-13T17:34:14","9025"
"pause","usr_808ac4245b","epi_b288b8f71a","2025-06-08T06:34:53",""
